Temperature,Pressure,x_gr_[Grt],x_spss_[Grt],tot x_prp,Mg#_[Grt],Si_pfu_[Bt],xTi_[Bt],Mg#_[Bt],Si_pfu_[mu],x_cel_[mu],x_pa_[mu],x_ab_[Pl],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.2424242,12191.91919,0.326814426,0.097612295,0.034301769,0.054597031,2.949366045,0.054531667,0.366025015,3.222854905,0.124822207,0.09297846,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452.2727273,12191.91919,0.321642824,0.089407583,0.036079788,0.056203929,2.946495518,0.05530896,0.370165408,3.218068863,0.12251854,0.095263789,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455.3030303,12191.91919,0.316619072,0.081462817,0.037956103,0.057920407,2.943456395,0.056083422,0.374651221,3.213472674,0.120388261,0.097547259,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458.3333333,12191.91919,0.311704774,0.073835469,0.039932014,0.059741515,2.940235732,0.056854708,0.379685635,3.209048715,0.118406386,0.099830337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.3636364,12191.91919,0.306951165,0.06663732,0.042019825,0.061698977,2.936823091,0.057621978,0.385257983,3.20483234,0.116621972,0.102100297,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464.3939394,12191.91919,0.302354063,0.060002885,0.044226784,0.063808171,2.933197152,0.058384091,0.391438688,3.200808057,0.115019108,0.104358374,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467.4242424,12191.91919,0.297912225,0.053967918,0.046557199,0.066074824,2.929351407,0.059140233,0.398290138,3.19698328,0.113611994,0.106599168,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470.4545455,12191.91919,0.289228262,0.050190877,0.049159433,0.068602024,2.925584649,0.05989694,0.404471654,3.192978798,0.111964908,0.108940955,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473.4848485,12191.91919,0.275987284,0.048221372,0.052070236,0.071362534,2.921971572,0.060656525,0.409610966,3.188734883,0.109999999,0.111410196,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476.5151515,12191.91919,0.262956227,0.046250878,0.055147881,0.074262406,2.918239152,0.061412562,0.415031671,3.184613265,0.108133355,0.113891062,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479.5454545,12191.91919,0.250124215,0.044286529,0.058419535,0.077333374,2.914369674,0.062164145,0.42080133,3.180608325,0.106360578,0.116384224,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482.5757576,12191.91919,0.23760936,0.042338686,0.061875485,0.080565515,2.910353926,0.062910919,0.426924299,3.176714704,0.104677216,0.11888925,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485.6060606,12191.91919,0.225508395,0.040433527,0.06552714,0.083981893,2.906213193,0.063652809,0.433397341,3.172940061,0.103092461,0.121402049,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488.6363636,12191.91919,0.213862503,0.038575114,0.069379009,0.087587404,2.901938146,0.064390428,0.440245819,3.169266822,0.101587314,0.123926528,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491.6666667,12191.91919,0.202682487,0.036770223,0.073421673,0.091369123,2.897516626,0.065120281,0.447500971,3.165698586,0.100171611,0.12646044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494.6969697,12191.91919,0.192080985,0.035041434,0.077699009,0.095391203,2.892977658,0.065844758,0.455114325,3.162231237,0.098839188,0.129000942,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497.7272727,12191.91919,0.182044045,0.03338883,0.082171321,0.099607792,2.888302676,0.066563698,0.463093925,3.158846264,0.09756826,0.131555168,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500.7575758,12191.91919,0.17257305,0.031818953,0.086861095,0.104043283,2.883501111,0.067275089,0.47144675,3.155546577,0.096367608,0.13411881,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503.7878788,12191.91919,0.16369884,0.030334561,0.091770236,0.108708096,2.878572577,0.067980107,0.480114128,3.152318626,0.095220371,0.136696406,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506.8181818,12191.91919,0.15541039,0.028942366,0.096882012,0.113582162,2.873545318,0.068679023,0.489071589,3.14915459,0.094119728,0.139287204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509.8484848,12191.91919,0.147674941,0.027634957,0.102227374,0.11870285,2.868391244,0.069371212,0.49830564,3.146042887,0.093048777,0.141897095,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512.8787879,12191.91919,0.140475278,0.026416829,0.107781746,0.124042034,2.863152798,0.070055825,0.507751164,3.142979093,0.092006292,0.144524442,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.9090909,12191.91919,0.133786626,0.025279081,0.113560931,0.129618901,2.857818592,0.070734894,0.51736043,3.139956818,0.090984181,0.147171931,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518.9393939,12191.91919,0.127558485,0.024220867,0.119570875,0.135439518,2.852394568,0.071406994,0.527118011,3.136967261,0.089970029,0.149840798,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521.969697,12191.91919,0.121763776,0.023235283,0.125798366,0.14148607,2.846905091,0.072071558,0.536968993,3.134006436,0.088960214,0.15253354,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,12191.91919,0.11625285,0.022303944,0.13238203,0.147956553,2.842118085,0.072772451,0.547352828,3.131055272,0.087970594,0.155265848,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528.030303,12191.91919,0.111061165,0.02143279,0.139250498,0.154759895,2.837837428,0.073498296,0.558062562,3.128122558,0.086993759,0.15802996,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531.0606061,12191.91919,0.109359562,0.021144839,0.142353999,0.157886775,2.835277535,0.074544344,0.561200504,3.126841797,0.086352505,0.16014658,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534.0909091,12191.91919,0.109356911,0.021141074,0.143373217,0.158971706,2.833646621,0.075769501,0.560402656,3.126417005,0.085895816,0.161924174,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537.1212121,12191.91919,0.109355912,0.021135989,0.144360663,0.160021691,2.83202213,0.077004903,0.559624217,3.125986984,0.085438967,0.163714787,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540.1515152,12191.91919,0.109353113,0.021131715,0.145371084,0.161095488,2.830410296,0.078252633,0.558833527,3.12555127,0.084978866,0.165517322,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543.1818182,12191.91919,0.109357165,0.021130018,0.146336318,0.162146958,2.829148855,0.079534395,0.558147064,3.12513844,0.084538403,0.1673228,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546.2121212,12191.91919,0.109370842,0.021133778,0.147302565,0.163225944,2.828223453,0.080846626,0.557527619,3.124729972,0.084109966,0.169140045,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549.2424242,12191.91919,0.109381534,0.021136462,0.148287668,0.164325039,2.827301913,0.082176932,0.556902422,3.12432787,0.083685234,0.170963629,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552.2727273,12191.91919,0.109396052,0.02113894,0.149227327,0.165373599,2.826387287,0.083517536,0.556306881,3.123908501,0.083253495,0.172805486,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555.3030303,12191.91919,0.109404483,0.021140685,0.15020586,0.166464841,2.825467634,0.084870627,0.555694989,3.123512895,0.082833256,0.174645213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558.3333333,12191.91919,0.109416829,0.021143257,0.151163092,0.167533246,2.824555923,0.086236024,0.555087492,3.123086936,0.082403881,0.176508447,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561.3636364,12191.91919,0.109425687,0.021144858,0.152101475,0.168579982,2.823636201,0.087611022,0.554499595,3.122677452,0.081980296,0.178373942,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564.3939394,12191.91919,0.109437438,0.021147039,0.153057726,0.169645964,2.822721981,0.088998838,0.553899839,3.122251817,0.08155157,0.180257511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567.4242424,12191.91919,0.10944953,0.02114809,0.154000142,0.170699128,2.821791777,0.090394145,0.553309922,3.121831643,0.081123496,0.182148396,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570.4545455,12191.91919,0.10945528,0.021150275,0.154945078,0.171751513,2.820887627,0.091810282,0.552714724,3.121398618,0.080698,0.184053335,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573.4848485,12191.91919,0.109465147,0.021151414,0.155861169,0.17277316,2.819980203,0.093234751,0.55214399,3.120967735,0.080275103,0.185967107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576.5151515,12191.91919,0.109474209,0.021154054,0.156805948,0.17382742,2.819059085,0.094667555,0.551548544,3.120526782,0.079846151,0.187895174,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579.5454545,12191.91919,0.109483071,0.021153842,0.157740373,0.174867806,2.81814712,0.096111491,0.550972754,3.120090929,0.079418371,0.189833262,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582.5757576,12191.91919,0.10949368,0.021154611,0.158646145,0.175879342,2.817237507,0.097569953,0.550409545,3.119645011,0.078991953,0.19178377,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585.6060606,12191.91919,0.104526278,0.020436913,0.164257741,0.181122697,2.813703839,0.098560037,0.5562251,3.117542105,0.078114016,0.194580372,0.939102254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588.6363636,12191.91919,0.098717403,0.019590865,0.171188593,0.187578148,2.809439886,0.099424055,0.563794907,3.115050406,0.077138488,0.19760569,0.938760605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.6666667,12191.91919,0.093297314,0.018801136,0.17832164,0.194243452,2.80510934,0.100278328,0.571496885,3.112592276,0.076187093,0.200649344,0.938352935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.6969697,12191.91919,0.08828684,0.018066692,0.185643718,0.201115781,2.800699566,0.101129562,0.579242382,3.110168757,0.075236362,0.203716578,0.937980281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597.7272727,12191.91919,0.083574916,0.017375804,0.19318799,0.208210251,2.796218892,0.101968793,0.587129828,3.10776972,0.074303362,0.206800176,0.93753684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600.7575758,12191.91919,0.079196656,0.016732525,0.200915967,0.215500541,2.791636549,0.102802071,0.595004592,3.105398963,0.073374323,0.209903958,0.937097189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603.7878788,12191.91919,0.075108313,0.016130087,0.208833993,0.222984247,2.786994331,0.103628021,0.602879379,3.103058825,0.072448493,0.213029767,0.936633156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606.8181818,12191.91919,0.071296153,0.015568035,0.21690325,0.230625841,2.782258293,0.104445164,0.610697423,3.100745851,0.071520893,0.216175984,0.936152086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609.8484848,12191.91919,0.067705832,0.015038628,0.225206614,0.238497263,2.777463231,0.105256502,0.61849151,3.098457994,0.070593102,0.219342938,0.935657877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612.8787879,12191.91919,0.064342319,0.014542025,0.233633147,0.24648844,2.772604061,0.106062103,0.626206864,3.096199087,0.069667193,0.222530549,0.935140601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615.9090909,12191.91919,0.061162216,0.01407151,0.242306344,0.254722291,2.767643467,0.106856543,0.633846478,3.093964854,0.068737986,0.225737831,0.934622303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618.9393939,12191.91919,0.058176084,0.013628211,0.251114754,0.263085563,2.762622223,0.107646417,0.641370771,3.091760118,0.067804765,0.228967219,0.934113251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621.969697,12191.91919,0.055345023,0.013207566,0.260100487,0.271617955,2.757487163,0.108421607,0.648781487,3.089580026,0.066869996,0.232215929,0.933589718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,12191.91919,0.052669876,0.01280951,0.269231451,0.280283655,2.752301947,0.109196589,0.656056046,3.087428971,0.065929885,0.235486552,0.933065605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628.030303,12191.91919,0.051183463,0.012616765,0.274319536,0.285103649,2.748771861,0.110327407,0.659043764,3.087859201,0.066401559,0.231282658,0.932097728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631.0606061,12191.91919,0.05009669,0.012494749,0.277939394,0.288522559,2.745848867,0.111594988,0.660507336,3.089058783,0.067282563,0.224913862,0.930960242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634.0909091,12191.91919,0.04906622,0.012380959,0.281395342,0.291780181,2.743012376,0.112877962,0.661838985,3.090187126,0.068100462,0.218833042,0.929823927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637.1212121,12191.91919,0.048276125,0.012346923,0.283175898,0.29339327,2.740838844,0.114315754,0.661392306,3.092067774,0.069278396,0.210863726,0.928680899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640.1515152,12191.91919,0.047708397,0.01238268,0.283457454,0.293546862,2.739300425,0.115887222,0.659402454,3.094467249,0.0706736,0.201762866,0.92750906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643.1818182,12191.91919,0.047165034,0.012416945,0.283758479,0.293725203,2.737767469,0.117463771,0.657463948,3.096632285,0.071903895,0.193542549,0.92629352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646.2121212,12191.91919,0.046652039,0.012448476,0.284110375,0.29396404,2.73627976,0.119049029,0.655587946,3.098598816,0.07300312,0.186030706,0.925095415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649.2424242,12191.91919,0.046140064,0.012479278,0.284467633,0.294203594,2.734851564,0.120645839,0.653775904,3.100397781,0.073980574,0.179130814,0.923817465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652.2727273,12191.91919,0.045643099,0.012509127,0.284841221,0.29447068,2.73337611,0.122242091,0.651974242,3.102049213,0.074857782,0.172751506,0.922514849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655.3030303,12191.91919,0.045164367,0.012538075,0.285218727,0.294737941,2.731999122,0.123853008,0.650242894,3.103576239,0.075649845,0.166822206,0.921200449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658.3333333,12191.91919,0.044695533,0.01256684,0.285604762,0.29501914,2.730617409,0.12546877,0.648516375,3.104989753,0.076360708,0.161284053,0.919855201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661.3636364,12191.91919,0.044228189,0.012593946,0.286035754,0.295348102,2.72923544,0.12708856,0.646808958,3.106302139,0.076998437,0.156097433,0.918468346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
