Temperature,Pressure,Si_pfu_[Bt],xTi_[Bt],Mg#_[Bt],x_ab_[Pl],x_tts_[Amp],Na_M4_[Amp],Ed_[Amp],Ts_[Amp],Al_pfu_[Cpx],Mg#_[Cpx],Ca_[Cpx],xjd_tot_[Cpx]
671.2121212,7252.525253,2.880211783,0.128390713,0.534721047,0.534992565,0.040225534,0.053528804,0.585688841,1.275322127,0.036716906,0.580016068,0.872979425,0.036716906
673.2323232,7252.525253,2.879271321,0.130430157,0.534959832,0.526768967,0.04144513,0.052657497,0.587258097,1.283321864,0,0,0,0
675.2525253,7252.525253,2.878171063,0.132463665,0.535240176,0.517402485,0.0426826,0.051679433,0.588856341,1.292087642,0,0,0,0
677.2727273,7252.525253,2.876915612,0.134482715,0.535535827,0.506854696,0.043906706,0.050554866,0.590279566,1.301067557,0,0,0,0
679.2929293,7252.525253,2.87559015,0.136435045,0.535804087,0.495057232,0.04511394,0.049326355,0.591521477,1.31014816,0,0,0,0
681.3131313,7252.525253,2.874210198,0.138330379,0.536200937,0.48240345,0.046280125,0.047949194,0.592500481,1.31928104,0,0,0,0
683.3333333,7252.525253,2.872692669,0.140217157,0.536551818,0.468767593,0.047413941,0.046523961,0.593204806,1.328020976,0,0,0,0
685.3535354,7252.525253,2.871456238,0.141943697,0.536914697,0,0.048447314,0.045145646,0.593210136,1.334858647,0,0,0,0
687.3737374,7252.525253,2.871581097,0.14328379,0.536996904,0,0.04908379,0.04444841,0.590656238,1.331414984,0,0,0,0
689.3939394,7252.525253,2.871739322,0.144358785,0.537124644,0,0.049626,0.04382017,0.590266843,1.329767233,0,0,0,0
691.4141414,7252.525253,2.871757199,0.145276035,0.537197122,0,0.05014334,0.043217771,0.590370068,1.328637053,0,0,0,0
693.4343434,7252.525253,2.871837163,0.146185733,0.537346743,0,0.050672658,0.042612998,0.590630476,1.327538186,0,0,0,0
695.4545455,7252.525253,2.871812436,0.147114352,0.537358457,0,0.051176264,0.042008428,0.590751223,1.3264114,0,0,0,0
697.4747475,7252.525253,2.87186413,0.148056043,0.537449785,0,0.051692408,0.041429332,0.591139584,1.325222454,0,0,0,0
699.4949495,7252.525253,2.872009573,0.148957575,0.537543502,0,0.052217912,0.040849807,0.591366986,1.32417635,0,0,0,0
701.5151515,7252.525253,2.872014031,0.149916678,0.537673293,0,0.052758646,0.040304578,0.591579301,1.322959226,0,0,0,0
703.5353535,7252.525253,2.872109071,0.150837697,0.537738725,0,0.053284261,0.039751553,0.591881599,1.321886661,0,0,0,0
705.5555556,7252.525253,2.872108079,0.151755154,0.537875071,0,0.053803448,0.039168112,0.591975904,1.320645399,0,0,0,0
707.5757576,7252.525253,2.872276352,0.152684427,0.538048696,0,0.054340833,0.038636799,0.592264778,1.31953801,0,0,0,0
709.5959596,7252.525253,2.872401019,0.15361425,0.538163244,0,0.054892806,0.038120638,0.5925258,1.31844499,0,0,0,0
711.6161616,7252.525253,2.872465618,0.154569914,0.538320731,0,0.055412231,0.037569917,0.592726898,1.317272005,0,0,0,0
713.6363636,7252.525253,2.872627631,0.155498951,0.538347473,0,0.055946243,0.037027188,0.592889085,1.316193726,0,0,0,0
715.6565657,7252.525253,2.872565378,0.156392572,0.53859902,0,0.056507849,0.036561191,0.593238039,1.314876842,0,0,0,0
717.6767677,7252.525253,2.872836508,0.157180185,0.538753976,0,0.056938632,0.035989187,0.593483076,1.313214327,0,0,0,0
719.6969697,7252.525253,2.873151638,0.157757052,0.539201511,0,0.057232082,0.035356414,0.593734501,1.310581004,0,0,0,0
721.7171717,7252.525253,2.873443579,0.158315729,0.539589625,0,0.057517672,0.034736979,0.594061551,1.307928226,0,0,0,0
723.7373737,7252.525253,2.873838181,0.158882663,0.540075133,0,0.057774163,0.034121695,0.59438166,1.305171515,0,0,0,0
725.7575758,7252.525253,2.87417953,0.159459637,0.540633995,0,0.058097211,0.033529223,0.594619691,1.302532822,0,0,0,0
727.7777778,7252.525253,2.874499354,0.160014842,0.54104348,0,0.058354923,0.032929447,0.594963833,1.299861288,0,0,0,0
729.7979798,7252.525253,2.874856779,0.160572774,0.541488647,0,0.058639245,0.032366218,0.595220659,1.2970111,0,0,0,0
731.8181818,7252.525253,2.875215224,0.161127221,0.541971551,0,0.05890455,0.031800705,0.595552236,1.294161634,0,0,0,0
733.8383838,7252.525253,2.87552955,0.161682443,0.542524438,0,0.059181119,0.031236102,0.595804025,1.29139585,0,0,0,0
735.8585859,7252.525253,2.875887552,0.162232653,0.543059069,0,0.059445041,0.030687395,0.596150984,1.288594593,0,0,0,0
737.8787879,7252.525253,2.876263022,0.162786368,0.543610406,0,0.059736433,0.030153008,0.596403354,1.285776357,0,0,0,0
739.8989899,7252.525253,2.876598045,0.163332445,0.544092545,0,0.06003277,0.029632676,0.596699545,1.282949556,0,0,0,0
741.9191919,7252.525253,2.877053627,0.163881942,0.544755779,0,0.060297395,0.029112412,0.597038285,1.280172671,0,0,0,0
743.9393939,7252.525253,2.877353918,0.16442299,0.545251721,0,0.060574907,0.028602118,0.597317297,1.277280715,0,0,0,0
745.959596,7252.525253,2.877682665,0.164958098,0.545823728,0,0.060835187,0.028130576,0.597663712,1.274290617,0,0,0,0
747.979798,7252.525253,2.878025958,0.16550041,0.546382569,0,0.061102651,0.027615593,0.597932035,1.271418749,0,0,0,0
750,7252.525253,2.878391308,0.166034688,0.547059419,0,0.061362769,0.027137847,0.598224418,1.26845601,0,0,0,0
550,7333.333333,2.898013915,0.077406877,0.543459388,0.762391325,0.020868515,0.107063429,0.570056822,1.295709484,0,0,0,0
552.020202,7333.333333,2.897785945,0.077974051,0.54326422,0.758510001,0.021024626,0.105442972,0.570147785,1.294444556,0,0,0,0
554.040404,7333.333333,2.897619569,0.078530415,0.543089171,0.754672311,0.021184097,0.103849019,0.570267432,1.293296174,0,0,0,0
556.0606061,7333.333333,2.897387842,0.079100104,0.542893509,0.750722991,0.021337424,0.102292661,0.57029079,1.291838255,0,0,0,0
558.0808081,7333.333333,2.897207811,0.079661816,0.54270442,0.74681705,0.021492657,0.100764034,0.57034215,1.290478412,0,0,0,0
560.1010101,7333.333333,2.896964307,0.080234408,0.54252413,0.742855194,0.021644025,0.099263008,0.570307554,1.288854501,0,0,0,0
562.1212121,7333.333333,2.896804392,0.080791849,0.542310252,0.738846046,0.021795549,0.09780183,0.570310858,1.287347913,0,0,0,0
564.1414141,7333.333333,2.896599331,0.081359194,0.542161396,0.734915993,0.021947913,0.096357025,0.570267023,1.285710444,0,0,0,0
566.1616162,7333.333333,2.896417809,0.081922438,0.541952651,0.730951502,0.022096691,0.094950218,0.570214326,1.284043063,0,0,0,0
568.1818182,7333.333333,2.896219598,0.082489951,0.541746836,0.726933567,0.022242976,0.093565304,0.570117952,1.282242198,0,0,0,0
570.2020202,7333.333333,2.89603943,0.083053685,0.54156055,0.72297213,0.022390318,0.09221035,0.570023863,1.280453926,0,0,0,0
572.2222222,7333.333333,2.895852534,0.083620382,0.541374655,0.718964702,0.02253502,0.090887714,0.569896048,1.278547794,0,0,0,0
574.2424242,7333.333333,2.895659115,0.084183553,0.541177253,0.714961858,0.022678106,0.089581614,0.569744514,1.276585672,0,0,0,0
576.2626263,7333.333333,2.895473163,0.084744959,0.540982643,0.710986042,0.022819651,0.08831432,0.569586764,1.274585461,0,0,0,0
578.2828283,7333.333333,2.89530854,0.08531406,0.540785746,0.70701411,0.02296072,0.087062608,0.569420514,1.272573862,0,0,0,0
580.3030303,7333.333333,2.895147555,0.085874375,0.540606763,0.703006917,0.023101567,0.085839607,0.569221421,1.270468256,0,0,0,0
582.3232323,7333.333333,2.894969387,0.086443397,0.540436031,0.699091672,0.023239203,0.084653896,0.569036893,1.268352907,0,0,0,0
584.3434343,7333.333333,2.894798589,0.087002344,0.540232556,0.695101606,0.023375006,0.083473908,0.568814196,1.266157732,0,0,0,0
586.3636364,7333.333333,2.893848512,0.087727624,0.540048158,0.690008685,0.023626526,0.082322576,0.570029286,1.268797293,0.042751556,0.584252329,0.851426507,0.042751556
588.3838384,7333.333333,2.892434946,0.088548072,0.539896141,0.684204917,0.023954578,0.081187605,0.572125174,1.2744629,0.042484085,0.583807708,0.85150275,0.042484085
590.4040404,7333.333333,2.890988135,0.089372595,0.539769791,0.678338976,0.024286192,0.080073833,0.574177763,1.28005356,0.042210009,0.583371791,0.851497227,0.042210009
592.4242424,7333.333333,2.889545765,0.090198793,0.53957525,0.672427684,0.024614214,0.078984832,0.576176526,1.28551812,0.041933907,0.582893528,0.851510843,0.041933907
594.4444444,7333.333333,2.888082464,0.091027809,0.539407263,0.666588372,0.024945469,0.077903113,0.578132801,1.290926818,0.041654495,0.582371609,0.851501519,0.041654495
596.4646465,7333.333333,2.886583714,0.091861413,0.539182892,0.660553262,0.025275176,0.076856101,0.580049098,1.296237071,0.041369619,0.581934198,0.851466854,0.041369619
598.4848485,7333.333333,2.885102462,0.092694495,0.539013831,0.6546187,0.02560911,0.075825125,0.581932838,1.301500108,0.041083477,0.581391211,0.851430421,0.041083477
600.5050505,7333.333333,2.883582343,0.093532129,0.53882338,0.648607675,0.025943638,0.074816934,0.583776974,1.30668481,0.040792793,0.580909998,0.851375262,0.040792793
602.5252525,7333.333333,2.882058095,0.094371133,0.538651543,0.642667087,0.026280198,0.073821288,0.585584038,1.31180855,0.040500994,0.580334791,0.851324622,0.040500994
604.5454545,7333.333333,2.880517447,0.095212731,0.538439546,0.636619536,0.02661563,0.072858813,0.587362309,1.316856203,0.040203764,0.579854847,0.851226376,0.040203764
606.5656566,7333.333333,2.878954382,0.09605678,0.538237658,0.630635062,0.026953449,0.071906145,0.589104321,1.321856937,0.03990528,0.579256924,0.851092389,0.03990528
608.5858586,7333.333333,2.87737967,0.096903519,0.538013377,0.624702014,0.027290396,0.070969103,0.590806283,1.326772519,0.039603906,0.57872504,0.850984619,0.039603906
610.6060606,7333.333333,2.875773235,0.097753418,0.537783211,0.618644336,0.027628989,0.070065722,0.592492655,1.331650771,0.039300116,0.578132658,0.850809732,0.039300116
612.6262626,7333.333333,2.874161361,0.098604417,0.537589125,0.612667346,0.027971068,0.069177386,0.594154526,1.336494602,0.038994428,0.577532273,0.850628174,0.038994428
614.6464646,7333.333333,2.872533942,0.09945764,0.537344589,0.606699034,0.028310584,0.068310225,0.595783529,1.341260738,0.038687193,0.576908254,0.850438151,0.038687193
616.6666667,7333.333333,2.870888832,0.10031285,0.537112971,0.600762336,0.02865214,0.067461336,0.597391825,1.345991033,0.038378213,0.576261924,0.850214091,0.038378213
618.6868687,7333.333333,2.869226028,0.101170316,0.536879257,0.594878959,0.028994505,0.066628132,0.598972273,1.350668646,0.038067784,0.575595884,0.849958089,0.038067784
620.7070707,7333.333333,2.867538473,0.102030341,0.53662664,0.58900445,0.029336904,0.065818131,0.600526278,1.355287697,0.037755598,0.574970837,0.849713867,0.037755598
622.7272727,7333.333333,2.866040682,0.102909128,0.536408555,0.583785093,0.029687136,0.065093645,0.601900506,1.359120222,0.037474332,0.574334812,0.849470058,0.037474332
624.7474747,7333.333333,2.86605008,0.10391853,0.536379874,0.583016379,0.030089864,0.064893391,0.602036084,1.357383345,0.037426336,0.573991106,0.849440972,0.037426336
626.7676768,7333.333333,2.866056726,0.104931977,0.536351927,0.582234317,0.030497599,0.064710678,0.602181062,1.355633602,0.037379702,0.573640034,0.849426456,0.037379702
628.7878788,7333.333333,2.866066239,0.105951405,0.536348921,0.581473753,0.03090931,0.064514153,0.602330839,1.353944086,0.037332235,0.573310975,0.849413307,0.037332235
630.8080808,7333.333333,2.86607527,0.10697409,0.536324982,0.580706547,0.0313233,0.064325694,0.602483082,1.352244504,0.037282315,0.572985631,0.849414304,0.037282315
632.8282828,7333.333333,2.866078984,0.108003035,0.536304626,0.579948933,0.031740676,0.064131504,0.602635582,1.350565835,0.037235341,0.572625811,0.849389368,0.037235341
634.8484848,7333.333333,2.866099714,0.10903908,0.536292122,0.579192093,0.032161884,0.063935902,0.602796883,1.348926147,0.037185124,0.572325521,0.849374814,0.037185124
636.8686869,7333.333333,2.866109143,0.110077515,0.53628038,0.578438455,0.032587131,0.063745842,0.602963864,1.347293343,0.037134226,0.571997849,0.849361161,0.037134226
638.8888889,7333.333333,2.866123262,0.111122623,0.536248744,0.577693528,0.033013753,0.063550305,0.603132241,1.345683759,0.037084831,0.571703099,0.849357133,0.037084831
640.9090909,7333.333333,2.866128977,0.112171046,0.536260548,0.576953523,0.03344752,0.063357894,0.603308399,1.344099026,0.037035911,0.571346247,0.849353824,0.037035911
642.9292929,7333.333333,2.866166079,0.113227386,0.536249786,0.576207651,0.033882352,0.063163848,0.603494692,1.342556382,0.036983517,0.571044773,0.849336297,0.036983517
644.9494949,7333.333333,2.866152952,0.114284152,0.536228304,0.575474413,0.034321142,0.062972828,0.603666905,1.340961569,0.036933378,0.57075221,0.849339997,0.036933378
646.969697,7333.333333,2.866165124,0.115344729,0.536242578,0.574751709,0.034765066,0.062776091,0.60386381,1.339471819,0.036882685,0.570404475,0.84932828,0.036882685
648.989899,7333.333333,2.866194437,0.116418478,0.536228055,0.574008065,0.035210753,0.062589126,0.604055137,1.337937864,0.036830855,0.57011094,0.849339063,0.036830855
651.010101,7333.333333,2.866208294,0.117493959,0.536232109,0.573270097,0.035661757,0.062401009,0.604248463,1.336422455,0.036781151,0.569821188,0.849345174,0.036781151
653.030303,7333.333333,2.866232272,0.118571837,0.536228166,0.572559037,0.03611448,0.062204403,0.604458539,1.33498805,0.036726582,0.569508833,0.849341356,0.036726582
655.0505051,7333.333333,2.86625194,0.119654842,0.536239253,0.571828184,0.036573197,0.062018917,0.604667846,1.333525241,0.036674051,0.569206094,0.849339661,0.036674051
657.0707071,7333.333333,2.866268939,0.12074265,0.536235818,0.571119499,0.037032641,0.061819337,0.604876927,1.332106986,0.036620222,0.568901242,0.849330925,0.036620222
659.0909091,7333.333333,2.866274223,0.121832626,0.536231266,0.570408659,0.037497302,0.061631018,0.605091821,1.330675909,0.03656921,0.568599733,0.849351538,0.03656921
661.1111111,7333.333333,2.86630337,0.122933379,0.536233892,0.569700742,0.037964914,0.061437629,0.605317882,1.329305483,0.036514949,0.568328789,0.849362574,0.036514949
663.1313131,7333.333333,2.866324274,0.124036699,0.536234746,0.568992362,0.038436301,0.061245509,0.605542598,1.327930108,0.03646033,0.56804324,0.84936446,0.03646033
665.1515152,7333.333333,2.86913587,0.125164473,0.536135387,0.565558392,0.038920983,0.060240639,0.602566682,1.317809962,0.036656492,0.570099811,0.853266142,0.036656492
667.1717172,7333.333333,2.873741106,0.126256899,0.535793522,0.557420469,0.039378429,0.058224614,0.596964107,1.301816799,0.037005451,0.57399819,0.860507032,0.037005451
669.1919192,7333.333333,2.877617117,0.127256412,0.535143612,0.545795569,0.039786724,0.055860484,0.591507319,1.287918384,0.037266774,0.577675116,0.867700318,0.037266774
671.2121212,7333.333333,2.879489391,0.128545892,0.534740944,0.533506135,0.040442624,0.053852859,0.588563227,1.282718846,0,0,0,0
673.2323232,7333.333333,2.878384238,0.130580094,0.534988387,0.525012691,0.041665649,0.052921498,0.590236495,1.291394375,0,0,0,0
675.2525253,7333.333333,2.877187934,0.132615636,0.535268237,0.515057097,0.042897031,0.051892144,0.591790226,1.300274253,0,0,0,0
677.2727273,7333.333333,2.875819892,0.134636609,0.535553401,0.503954375,0.044101274,0.050710738,0.593134508,1.309269119,0,0,0,0
679.2929293,7333.333333,2.874473319,0.136563173,0.535864074,0.49166266,0.045291306,0.049394022,0.594333888,1.318660931,0,0,0,0
681.3131313,7333.333333,2.873057369,0.138457824,0.536226976,0.478417663,0.046445242,0.047989321,0.595250499,1.32780353,0,0,0,0
683.3333333,7333.333333,2.871498402,0.140243793,0.536586757,0.464426237,0.04755378,0.046499308,0.595855748,1.336632578,0,0,0,0
685.3535354,7333.333333,2.871393513,0.141651893,0.536732897,0,0.04823314,0.045662634,0.59369618,1.334752406,0,0,0,0
687.3737374,7333.333333,2.871524183,0.143037911,0.536886484,0,0.04890389,0.045003698,0.59102191,1.331174051,0,0,0,0
689.3939394,7333.333333,2.87164415,0.144182383,0.536961074,0,0.049466654,0.044307061,0.589922302,1.329063726,0,0,0,0
691.4141414,7333.333333,2.871707044,0.145091326,0.537098909,0,0.049964736,0.043667616,0.590188394,1.328034319,0,0,0,0
693.4343434,7333.333333,2.871795003,0.146020728,0.537146295,0,0.050483368,0.04308714,0.590478297,1.326894391,0,0,0,0
695.4545455,7333.333333,2.871826412,0.146971566,0.537235804,0,0.051016805,0.042514499,0.590680262,1.325716931,0,0,0,0
697.4747475,7333.333333,2.871823037,0.147769821,0.537348874,0,0.051514776,0.041923775,0.591031475,1.324560282,0,0,0,0
699.4949495,7333.333333,2.871941767,0.148809812,0.537437892,0,0.052040533,0.041327377,0.591196606,1.323496424,0,0,0,0
701.5151515,7333.333333,2.872059372,0.149726056,0.537563903,0,0.052582014,0.040760821,0.591394395,1.322413481,0,0,0,0
703.5353535,7333.333333,2.872190814,0.150659928,0.537756187,0,0.053126552,0.040214611,0.591658937,1.321341804,0,0,0,0
705.5555556,7333.333333,2.872141689,0.151570446,0.537763709,0,0.053617736,0.039623315,0.591934833,1.320162674,0,0,0,0
707.5757576,7333.333333,2.872255658,0.152498717,0.537859768,0,0.054149756,0.039080498,0.592124686,1.318934442,0,0,0,0
709.5959596,7333.333333,2.872298085,0.153411061,0.537969913,0,0.054684095,0.038557917,0.592412437,1.3177334,0,0,0,0
711.6161616,7333.333333,2.872395049,0.154300311,0.538161094,0,0.055217489,0.037997783,0.592593748,1.316688562,0,0,0,0
713.6363636,7333.333333,2.872527988,0.155275571,0.538226861,0,0.055749307,0.037488065,0.592884444,1.315462799,0,0,0,0
715.6565657,7333.333333,2.872602496,0.156169905,0.538412542,0,0.056294401,0.036976043,0.593151547,1.314330172,0,0,0,0
717.6767677,7333.333333,2.872711687,0.157057992,0.538561959,0,0.056825238,0.036451516,0.593321826,1.312981114,0,0,0,0
719.6969697,7333.333333,2.873038396,0.157629041,0.5390148,0,0.05710546,0.035804808,0.593600761,1.31030634,0,0,0,0
721.7171717,7333.333333,2.873298164,0.158193415,0.539413194,0,0.057368208,0.035169666,0.59389348,1.307523643,0,0,0,0
723.7373737,7333.333333,2.873718261,0.158759322,0.539913109,0,0.057649575,0.034549307,0.594218533,1.304956029,0,0,0,0
725.7575758,7333.333333,2.874093909,0.159314074,0.540334417,0,0.057963092,0.033965139,0.594534007,1.302251177,0,0,0,0
727.7777778,7333.333333,2.87441732,0.159874577,0.540792491,0,0.058207934,0.033362883,0.594851726,1.299431185,0,0,0,0
729.7979798,7333.333333,2.874813198,0.160436765,0.541328326,0,0.058508603,0.032759781,0.595041661,1.296737491,0,0,0,0
731.8181818,7333.333333,2.875121349,0.160996599,0.541874622,0,0.058779393,0.032197805,0.595452836,1.2940512,0,0,0,0
733.8383838,7333.333333,2.875535447,0.161550121,0.542382293,0,0.059073591,0.031630298,0.595721093,1.291352123,0,0,0,0
735.8585859,7333.333333,2.875771369,0.162096375,0.542818701,0,0.059323338,0.031076432,0.596007578,1.288392072,0,0,0,0
737.8787879,7333.333333,2.876153714,0.162643876,0.543419016,0,0.059620097,0.030551297,0.596370563,1.285576637,0,0,0,0
739.8989899,7333.333333,2.876554844,0.16318977,0.543934536,0,0.05988065,0.030003781,0.596668816,1.282866973,0,0,0,0
741.9191919,7333.333333,2.876917708,0.163738009,0.544548194,0,0.060162444,0.029480663,0.596890998,1.279858677,0,0,0,0
743.9393939,7333.333333,2.877254073,0.164268481,0.544972896,0,0.060418943,0.028967696,0.59728532,1.277101569,0,0,0,0
745.959596,7333.333333,2.877581614,0.164810289,0.545563711,0,0.0607016,0.028466589,0.597535876,1.274090913,0,0,0,0
747.979798,7333.333333,2.877998285,0.16534319,0.54613928,0,0.06097401,0.027978493,0.597946431,1.271303306,0,0,0,0
750,7333.333333,2.878297546,0.165878742,0.546744698,0,0.061218662,0.027486462,0.598208388,1.268286692,0,0,0,0
550,7414.141414,2.898205296,0.07752323,0.543585006,0.767416223,0.020922883,0.109896411,0.571398043,1.294635587,0,0,0,0
552.020202,7414.141414,2.897993803,0.078087076,0.543381327,0.763620891,0.021082254,0.108220847,0.571549916,1.293573346,0,0,0,0
554.040404,7414.141414,2.897797682,0.078650514,0.54320018,0.759744748,0.021241049,0.106581222,0.571680002,1.292436521,0,0,0,0
556.0606061,7414.141414,2.897581248,0.079218606,0.54300875,0.755874383,0.021397747,0.104972307,0.571768091,1.291181052,0,0,0,0
558.0808081,7414.141414,2.89737851,0.079784107,0.542818158,0.751947015,0.021553486,0.103399795,0.571833478,1.289855769,0,0,0,0
560.1010101,7414.141414,2.89714168,0.08035878,0.542636322,0.74813045,0.021708188,0.101846343,0.571866272,1.288448273,0,0,0,0
562.1212121,7414.141414,2.896991327,0.080916899,0.542443259,0.744164829,0.021863485,0.100341481,0.571919354,1.287095888,0,0,0,0
564.1414141,7414.141414,2.896771326,0.081486959,0.54225526,0.740243576,0.022016203,0.098844564,0.571887787,1.285517176,0,0,0,0
566.1616162,7414.141414,2.896573442,0.082053989,0.542070982,0.736287321,0.0221669,0.097395074,0.571875748,1.28395136,0,0,0,0
568.1818182,7414.141414,2.896393519,0.082618247,0.541882482,0.732354173,0.022318105,0.095968418,0.571842582,1.282351396,0,0,0,0
570.2020202,7414.141414,2.8962101,0.083184293,0.541690315,0.728384632,0.02246711,0.094570134,0.571778113,1.28065742,0,0,0,0
572.2222222,7414.141414,2.896006257,0.083755415,0.541477226,0.724426543,0.022612374,0.093199504,0.571684811,1.278867327,0,0,0,0
574.2424242,7414.141414,2.895819262,0.084321479,0.541307191,0.720422083,0.022759453,0.091858499,0.571565129,1.276999499,0,0,0,0
576.2626263,7414.141414,2.895643866,0.08488345,0.541132811,0.716483965,0.02290537,0.090538737,0.571461703,1.275186327,0,0,0,0
578.2828283,7414.141414,2.895467682,0.085452839,0.540939465,0.712506775,0.023048266,0.089249975,0.571321055,1.273252613,0,0,0,0
580.3030303,7414.141414,2.895279754,0.08602189,0.540748101,0.708547808,0.023189347,0.087988849,0.571157926,1.27124174,0,0,0,0
582.3232323,7414.141414,2.895111332,0.086583409,0.540565895,0.704580275,0.023330594,0.086749904,0.570991169,1.269226442,0,0,0,0
584.3434343,7414.141414,2.894945605,0.087148624,0.540352476,0.700624235,0.023468409,0.08553703,0.570808572,1.267158324,0,0,0,0
586.3636364,7414.141414,2.894432492,0.087783895,0.540190179,0.696202107,0.02365578,0.084346273,0.571210046,1.267057399,0.043788304,0.583524321,0.849707889,0.043788304
588.3838384,7414.141414,2.893051799,0.088603049,0.540028703,0.690477298,0.023982445,0.083175066,0.573308269,1.272711906,0.043516942,0.583156188,0.849810305,0.043516942
590.4040404,7414.141414,2.891628772,0.089427395,0.539865524,0.684684498,0.024310801,0.082018124,0.575353731,1.278270778,0.043240072,0.582761041,0.849847506,0.043240072
592.4242424,7414.141414,2.89018698,0.090254812,0.539701851,0.678831498,0.024640711,0.080884444,0.577356517,1.283748914,0.042961302,0.582354718,0.849927631,0.042961302
594.4444444,7414.141414,2.888738052,0.091084159,0.539541434,0.672965213,0.024972311,0.079773169,0.579320094,1.289155718,0.042679505,0.581835224,0.849959969,0.042679505
596.4646465,7414.141414,2.887277377,0.091915941,0.539372086,0.667043955,0.025304718,0.078682989,0.581241867,1.294481639,0.042392264,0.581382328,0.849966091,0.042392264
598.4848485,7414.141414,2.885807302,0.092749818,0.53919182,0.661118405,0.025637653,0.077613724,0.583119861,1.299723692,0.042102036,0.580912614,0.84996673,0.042102036
600.5050505,7414.141414,2.88431444,0.093586918,0.538991366,0.655151138,0.025970749,0.076567048,0.584961809,1.304893025,0.041810022,0.580371682,0.849970712,0.041810022
602.5252525,7414.141414,2.882801239,0.09442659,0.538806051,0.649213707,0.026306222,0.075530813,0.586761167,1.309993292,0.041511885,0.579903851,0.849907174,0.041511885
604.5454545,7414.141414,2.881289236,0.095267695,0.538623341,0.643188606,0.026643599,0.074533043,0.5885433,1.315053981,0.041211596,0.579460262,0.849885035,0.041211596
606.5656566,7414.141414,2.879755269,0.096111588,0.53840405,0.63725662,0.026979086,0.073538491,0.590271049,1.320012109,0.04090894,0.578925869,0.849809972,0.04090894
608.5858586,7414.141414,2.878194228,0.096958614,0.538207591,0.631236574,0.027318175,0.072573938,0.591981388,1.324940678,0.040603838,0.578365888,0.849717636,0.040603838
610.6060606,7414.141414,2.876626282,0.097807193,0.537994782,0.625262816,0.02765705,0.07162611,0.593655609,1.329798797,0.040295969,0.577819259,0.849616092,0.040295969
612.6262626,7414.141414,2.875031417,0.098658854,0.537776042,0.619235205,0.027997175,0.070704239,0.595306593,1.334610042,0.039985722,0.577248012,0.849481673,0.039985722
614.6464646,7414.141414,2.873431692,0.099511649,0.537569051,0.613272353,0.028339065,0.069799,0.596930634,1.339374678,0.039673226,0.576672369,0.849327431,0.039673226
616.6666667,7414.141414,2.871803029,0.100367624,0.537343018,0.607309879,0.028680887,0.068911684,0.598525333,1.344080669,0.039359134,0.576057555,0.849144012,0.039359134
618.6868687,7414.141414,2.87016334,0.101225227,0.537105523,0.601357768,0.029022983,0.068048593,0.600098845,1.348739747,0.039043673,0.575422847,0.848956062,0.039043673
620.7070707,7414.141414,2.868511096,0.102084471,0.536860475,0.595470783,0.029365429,0.067201258,0.601647385,1.353350656,0.038726077,0.574812637,0.848746354,0.038726077
622.7272727,7414.141414,2.866832961,0.10294638,0.536611915,0.589586382,0.029708994,0.066374903,0.603176799,1.357922772,0.038407122,0.57419406,0.848514465,0.038407122
624.7474747,7414.141414,2.865231367,0.103818678,0.536382052,0.584022188,0.030057177,0.065599459,0.604611009,1.362112417,0.038102952,0.57353811,0.848266147,0.038102952
626.7676768,7414.141414,2.865253897,0.104829688,0.536368082,0.583245819,0.030463966,0.065398808,0.604753161,1.360405163,0.038050793,0.573160136,0.848237459,0.038050793
628.7878788,7414.141414,2.865254283,0.105846757,0.536338626,0.582478871,0.030873844,0.065197819,0.604889337,1.358680946,0.037999806,0.57284152,0.848234784,0.037999806
630.8080808,7414.141414,2.865265046,0.106870845,0.536327056,0.581706096,0.031288612,0.065001161,0.6050325,1.35697479,0.037949132,0.572506776,0.848237602,0.037949132
632.8282828,7414.141414,2.865293252,0.107897967,0.536305927,0.580922935,0.031705873,0.064809855,0.605184993,1.355290552,0.037897545,0.572179434,0.848212243,0.037897545
634.8484848,7414.141414,2.865299879,0.108930734,0.536289323,0.580161839,0.032127141,0.064612251,0.605336301,1.353622403,0.037844097,0.57187473,0.84821686,0.037844097
636.8686869,7414.141414,2.865310973,0.10996762,0.536275426,0.579406447,0.032551593,0.064414198,0.605494398,1.351984064,0.037793065,0.571537493,0.848218823,0.037793065
638.8888889,7414.141414,2.865329526,0.11101006,0.536267126,0.57865047,0.032980067,0.064217069,0.605658471,1.350368744,0.037740289,0.571222206,0.848217682,0.037740289
640.9090909,7414.141414,2.865339056,0.112058137,0.536253281,0.577899268,0.033411809,0.064020069,0.605824759,1.34876028,0.037687164,0.570916065,0.848218504,0.037687164
642.9292929,7414.141414,2.865362952,0.113112536,0.536235908,0.57714811,0.033846274,0.063822786,0.605996372,1.34717864,0.037634059,0.570601636,0.848221382,0.037634059
644.9494949,7414.141414,2.865380867,0.114167385,0.536234713,0.576410027,0.034285261,0.063625082,0.606178245,1.34563792,0.03758336,0.570284124,0.848230663,0.03758336
646.969697,7414.141414,2.865400502,0.115231687,0.536230243,0.575659691,0.034728249,0.063431037,0.606356276,1.344078259,0.037527392,0.569969034,0.848221074,0.037527392
648.989899,7414.141414,2.865418371,0.116298334,0.536223986,0.574922138,0.03517427,0.063235356,0.606543274,1.342556612,0.037472258,0.569668414,0.848232001,0.037472258
